name,status,activity,merit,time,title,context
sontoloyo177,Jr. Member,56,1,'January 26, 2018, 04:58:42 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #4 20/01 - 26/01No.Spreadsheet:226Facebook: https://www.facebook.com/zihan.anisa.5Shares + Likes1. https://www.facebook.com/zihan.anisa.5/posts/3973295507097862. https://www.facebook.com/zihan.anisa.5/posts/3973297507097663. https://www.facebook.com/zihan.anisa.5/posts/3973299273764154. https://www.facebook.com/zihan.anisa.5/posts/3983058306121585. https://www.facebook.com/zihan.anisa.5/posts/3983064272787656. https://www.facebook.com/zihan.anisa.5/posts/3983065472787537. https://www.facebook.com/zihan.anisa.5/posts/398306753945399'
Samicrypto,Newbie,65,0,'January 26, 2018, 04:59:33 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: Samicrypto on January 19, 2018, 06:29:46 PMQuote from: Samicrypto on January 12, 2018, 06:13:26 PMWeek #2Twitter : https://twitter.com/Araliya_89Retweets1.https://twitter.com/matrixainetwork/status/9492977054523187202.https://twitter.com/matrixainetwork/status/9506366578956042243.https://twitter.com/matrixainetwork/status/950742765154914305Week #3https://twitter.com/matrixainetwork/status/952839704210161664https://twitter.com/matrixainetwork/status/953144021328609280https://twitter.com/matrixainetwork/status/953469242862592001Week #4https://twitter.com/matrixainetwork/status/9565514658661https://twitter.com/matrixainetwork/status/956019776123531264https://twitter.com/matrixainetwork/status/955691952300638208'
Mahmudmach,Full Member,294,100,'January 26, 2018, 05:01:41 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain  Upto $180,000 Reward','Quote from: Mahmudmach on January 19, 2018, 03:39:18 AMQuote from: Mahmudmach on January 10, 2018, 02:26:01 PMWeek #2 6/1 - 12/1Twitter link : https://mobile.twitter.com/machst_bitRetweets1. https://twitter.com/machst_bit/status/9485368047176376372. https://twitter.com/machst_bit/status/9496300630408724483. https://twitter.com/machst_bit/status/9498896481840783364. https://twitter.com/machst_bit/status/9495200704257597455. https://twitter.com/machst_bit/status/950752066506432512Tweets1. https://twitter.com/machst_bit/status/951096443934162944Facebook link : https://www.facebook.com/mach.stShares + Likes1. https://m.facebook.com/story.php?story_fbid=1583876738371848&id=1000024861199482. https://m.facebook.com/story.php?story_fbid=1586287168130805&id=1000024861199483. https://m.facebook.com/story.php?story_fbid=1587443981348457&id=1000024861199484. https://m.facebook.com/story.php?story_fbid=1588406524585536&id=1000024861199485. https://m.facebook.com/story.php?story_fbid=1589278964498292&id=100002486119948Week#3 13/01-19/01Twitter link : https://mobile.twitter.com/machst_bitRetweets & like1. https://twitter.com/machst_bit/status/9521781457922048002. https://twitter.com/machst_bit/status/9527592014528675843. https://twitter.com/machst_bit/status/9531487616513638404. https://twitter.com/machst_bit/status/9534692428625920015. https://twitter.com/machst_bit/status/953879521282813952Tweets1. https://twitter.com/machst_bit/status/952221179598667778Facebook link : https://www.facebook.com/mach.st1. https://m.facebook.com/story.php?story_fbid=1592067387552783&id=1000024861199482. https://m.facebook.com/story.php?story_fbid=1594561793970009&id=1000024861199483. https://m.facebook.com/story.php?story_fbid=1595368983889290&id=1000024861199484. https://m.facebook.com/story.php?story_fbid=1596398960452959&id=1000024861199485. https://m.facebook.com/story.php?story_fbid=1597177290375126&id=100002486119948Week#4 20/01-26/01Twitter link : https://mobile.twitter.com/machst_bitRetweets & like1. https://twitter.com/machst_bit/status/9541749805137018892. https://twitter.com/machst_bit/status/9549502713936486423. https://twitter.com/machst_bit/status/9553617740431892484. https://twitter.com/machst_bit/status/9558108311569817625. https://twitter.com/machst_bit/status/956120006688784384Tweets1. https://twitter.com/machst_bit/status/956894474117947392Facebook link : https://www.facebook.com/mach.st1. https://m.facebook.com/story.php?story_fbid=1598296893596499&id=1000024861199482. https://m.facebook.com/story.php?story_fbid=1599712423454946&id=1000024861199483. https://m.facebook.com/story.php?story_fbid=1600364143389774&id=1000024861199484. https://m.facebook.com/story.php?story_fbid=1601738256585696&id=1000024861199485. https://m.facebook.com/story.php?story_fbid=1602662419826613&id=100002486119948'
pundit,Full Member,532,100,'January 29, 2018, 07:48:43 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: newsilike on January 20, 2018, 04:35:22 PMFinal token distribution has been added in sheet , if you have any problem pm me or post here so we can short out ..HiTwitter tokens are still not counted, pls check, Also I am eager to know what will be done to undistributed tokens, would they be burnt or distributed among the participant, pls reply.'
rakib123,Member,350,10,'January 26, 2018, 05:23:49 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week (20/01-26/01)TwitterTwitter username: @TumpaSanjidaTwitter URL: https://twitter.com/TumpaSanjidaFollower: 2700Retweets1. https://mobile.twitter.com/matrixainetwork/status/9549502713936486422. ‎https://mobile.twitter.com/matrixainetwork/status/9553617740431892483. ‎https://mobile.twitter.com/matrixainetwork/status/9558108311569817624. ‎https://mobile.twitter.com/matrixainetwork/status/9562190049048821765. ‎ https://mobile.twitter.com/matrixainetwork/status/956551465866178560Tweets1. https://mobile.twitter.com/TumpaSanjida/status/956939530770178049FacebookFacebook Username: sanjidatumpa.tumpa.7Facebook URL: https://m.facebook.com/sanjidatumpa.tumpaFriend:5100Shares + Likes1. https://m.facebook.com/story.php?story_fbid=169152597194033&id=100022978802772&fs=4&ref=bookmarks2. ‎https://m.facebook.com/story.php?story_fbid=169152520527374&id=100022978802772&fs=4&ref=bookmarks3. ‎https://m.facebook.com/story.php?story_fbid=169152473860712&id=100022978802772&fs=4&ref=bookmarks4. ‎https://m.facebook.com/story.php?story_fbid=169152373860722&id=100022978802772&fs=4&ref=bookmarks5. ‎https://m.facebook.com/story.php?story_fbid=169152330527393&id=100022978802772&fs=4&ref=bookmarksPost: 1. https://m.facebook.com/story.php?story_fbid=169155633860396&id=100022978802772&fs=4&ref=bookmarks'
maxxy,Member,290,10,'January 30, 2018, 04:26:23 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: deshan maxxy on January 19, 2018, 03:33:43 PM######## Twitter Reportsweek 2              - (13/01)-(19/01)Facebook URL    -  https://www.facebook.com/chalani.hansika.33Friends              - 5000ETH Address      - 0x7331b46C43D72A99c6543EE3eB45ccD1E004D0c4      * Shares links,   1. https://www.facebook.com/chalani.hansika.33/posts/562335920770477   2. https://www.facebook.com/chalani.hansika.33/posts/562898747380861   3. https://www.facebook.com/chalani.hansika.33/posts/563223084015094   4. https://www.facebook.com/chalani.hansika.33/posts/564106880593381   5. https://www.facebook.com/chalani.hansika.33/posts/565077710496298######## Facebook Reportsweek 3              - (20/01)-(26/01)Facebook URL    -  https://www.facebook.com/chalani.hansika.33Friends              - 5000ETH Address      - 0x7331b46C43D72A99c6543EE3eB45ccD1E004D0c4              * Shares,   1. https://www.facebook.com/chalani.hansika.33/posts/565587873778615   2. https://www.facebook.com/chalani.hansika.33/posts/565935733743829   3. https://www.facebook.com/chalani.hansika.33/posts/567093650294704   4. https://www.facebook.com/chalani.hansika.33/posts/567469746923761   5. https://www.facebook.com/chalani.hansika.33/posts/568111440192925'
Rakhimovich,Newbie,406,0,'January 26, 2018, 05:47:26 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #3 (16.01-26.01)Twitter Username: @BitcoinclubuzTwitter Url: https://twitter.com/BitcoinclubuzFollowers: 2701Tweets+likesTweets   16.01.2018   https://twitter.com/Bitcoinclubuz/status/95332175025060659417.01.2018   https://twitter.com/Bitcoinclubuz/status/95362983863988224118.01.2018   https://twitter.com/Bitcoinclubuz/status/95413115904641433720.01.2018   https://twitter.com/Bitcoinclubuz/status/95475295763920896121.01.2018   https://twitter.com/Bitcoinclubuz/status/95513300034124595322.01.2018   https://twitter.com/Bitcoinclubuz/status/955503441073369089Retweets+likes:16.01.2018   https://twitter.com/matrixainetwork/status/95333061511742668816.01.2018   https://twitter.com/matrixainetwork/status/95314876165136384017.01.2018   https://twitter.com/matrixainetwork/status/95346924286259200118.01.2018   https://twitter.com/matrixainetwork/status/95387952128281395219.01.2018   https://twitter.com/matrixainetwork/status/95387952128281395220.01.2018   https://twitter.com/matrixainetwork/status/95432782666405068821.01.2018   https://twitter.com/matrixainetwork/status/95495027139364864222.01.2018   https://twitter.com/matrixainetwork/status/95530248748480921623.01.2018   https://twitter.com/matrixainetwork/status/95569195230063820825.01.2018   https://twitter.com/matrixainetwork/status/95621900490488217625.01.2018   https://twitter.com/matrixainetwork/status/95655146586617856026.01.2018   https://twitter.com/matrixainetwork/status/956895348366065665'
johnwoodworth598,Member,476,10,'January 26, 2018, 06:05:21 PM','Re: [BOUNTY][ICO] Matrix.space report','Week 420/01-26/01FacebookFacebook Profile Link : https://www.facebook.com/profile.php?id=100004693200353Spreadsheet: 114 Sharehttps://www.facebook.com/permalink.php?story_fbid=883091381857294&id=100004693200353&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=883695745130191&id=100004693200353&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=884147835084982&id=100004693200353&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=884754768357622&id=100004693200353&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=885317758301323&id=100004693200353&pnref=storyhttps://www.facebook.com/permalink.php?story_fbid=885926644907101&id=100004693200353&pnref=storyLikehttps://www.facebook.com/MATRIXAINetworks/photos/a.198711834033097.1073741829.198243307413283/211518536085760/?type=3&theaterhttps://www.facebook.com/MATRIXAINetworks/posts/212299319341015https://www.facebook.com/MATRIXAINetworks/photos/a.198711834033097.1073741829.198243307413283/212666352637645/?type=3&theaterhttps://www.facebook.com/MATRIXAINetworks/photos/a.198711834033097.1073741829.198243307413283/213006365936977/?type=3&theaterhttps://www.facebook.com/MATRIXAINetworks/posts/213136585923955https://www.facebook.com/MATRIXAINetworks/posts/213543289216618'
niocris,Newbie,182,0,'January 26, 2018, 06:12:21 PM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: niocris on January 19, 2018, 03:53:40 PMWeek #3TwitterTwitter Link: https://twitter.com/43ns43My number on spreadsheets : 908Retweets1.https://twitter.com/matrixainetwork/status/953148761651363840    2.https://twitter.com/matrixainetwork/status/9534643364579409933.https://twitter.com/matrixainetwork/status/9538795212828139524.https://twitter.com/matrixainetwork/status/9541749805137018895.https://twitter.com/matrixainetwork/status/954327826664050688Tweets1.https://twitter.com/43ns43/status/953289489383870465 week #4TwitterTwitter Link: https://twitter.com/43ns43My number on spreadsheets : 908Retweets1. https://twitter.com/matrixainetwork/status/954950271393648642  2. https://twitter.com/matrixainetwork/status/956120006688784384 3. https://twitter.com/matrixainetwork/status/956019776123531264 4. https://twitter.com/matrixainetwork/status/956551465866178560 5. https://twitter.com/matrixainetwork/status/9568953483660656656. https://twitter.com/matrixainetwork/status/956219004904882176Tweets1. https://twitter.com/43ns43/status/956534899267264513'
CryptoViki,Full Member,434,100,'January 26, 2018, 06:15:07 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #3 (20/01 - 26/01)TwitterRetweets1. https://twitter.com/matrixainetwork/status/9549873070224711682. https://twitter.com/matrixainetwork/status/9558108311569817623. https://twitter.com/matrixainetwork/status/9562190049048821764. https://twitter.com/matrixainetwork/status/9565514658661785605. https://twitter.com/matrixainetwork/status/956895348366065665Tweets1. https://twitter.com/PanVictoriia/status/956236356715466753'
Saverenergy,Full Member,546,100,'January 26, 2018, 06:33:50 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #4TwitterRetweets1. https://twitter.com/matrixainetwork/status/9549502713936486422. https://twitter.com/matrixainetwork/status/9553024874848092163. https://twitter.com/matrixainetwork/status/9556404147483934724. https://twitter.com/matrixainetwork/status/9560197761235312645. https://twitter.com/matrixainetwork/status/956895348366065665Tweets1. https://twitter.com/energysaver4460/status/956625823313874944Week #4FacebookShares + Likes1. https://www.facebook.com/tegelskiyandrey/posts/571072496581091?pnref=story2. https://www.facebook.com/tegelskiyandrey/posts/571556769865997?pnref=story3. https://www.facebook.com/tegelskiyandrey/posts/571978896490451?pnref=story4. https://www.facebook.com/tegelskiyandrey/posts/572500739771600?pnref=story5. https://www.facebook.com/tegelskiyandrey/posts/573481949673479?pnref=story'
kiira,Full Member,364,100,'January 26, 2018, 06:51:56 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Last report here: https://bitcointalk.org/index.php?topic=2669586.msg28574392#msg28574392Week #4 20/01/2018 - 26/01/2018TwitterRetweets20.01.18   1.   https://twitter.com/matrixainetwork/status/95311282416676044921.01.18   2.   https://twitter.com/matrixainetwork/status/95312029701145804822.01.18   3.   https://twitter.com/matrixainetwork/status/95312230754689024123.01.18   4.   https://twitter.com/matrixainetwork/status/95313545888767590424.01.18   5.   https://twitter.com/matrixainetwork/status/95314402132860928025.01.18   6.   https://twitter.com/matrixainetwork/status/95314876165136384025.01.18   7.   https://twitter.com/matrixainetwork/status/95333061511742668826.01.18   8.   https://twitter.com/matrixainetwork/status/953447712438890496Week #4 20/01/2018 - 26/01/2018FacebookShares + Likes20.01.18   1.   https://www.facebook.com/rombaldis/posts/801995116665879?pnref=story21.01.18   2.   https://www.facebook.com/rombaldis/posts/802216379977086?pnref=story22.01.18   3.   https://www.facebook.com/rombaldis/posts/802508653281192?pnref=story23.01.18   4.   https://www.facebook.com/rombaldis/posts/803061293225928?pnref=story24.01.18   5.   https://www.facebook.com/rombaldis/posts/803553179843406?pnref=story25.01.18   6.   https://www.facebook.com/rombaldis/posts/804498999748824?pnref=story26.01.18   7.   https://www.facebook.com/rombaldis/posts/805020279696696?pnref=story'
Ebenezer559,Member,348,10,'January 26, 2018, 07:12:56 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Username: Ebenezer559Facebook: https://www.facebook.com/ogundiran.ebenezerWeek 4Share and like link1.https://m.facebook.com/story.php?story_fbid=212666422637638&id=1982433074132832.https://m.facebook.com/story.php?story_fbid=212615165976097&id=1982433074132833.https://m.facebook.com/story.php?story_fbid=213006399270307&id=1982433074132834.https://m.facebook.com/story.php?story_fbid=214233262480954&id=1982433074132835.https://m.facebook.com/story.php?story_fbid=213899949180952&id=198243307413283'
akshor,Member,167,10,'January 26, 2018, 07:36:17 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','FACEBOOK Bitcointalk username: akshorFacebook Link: https://www.facebook.com/profile.php?id=100007131210697Friends : 1244Week #4 (20/01 - 26/01/2018)Shares + Likes1. https://www.facebook.com/permalink.php?story_fbid=2013879028859785&id=1000071312106972. https://www.facebook.com/permalink.php?story_fbid=2013878968859791&id=1000071312106973. https://www.facebook.com/permalink.php?story_fbid=2014452692135752&id=1000071312106974. https://www.facebook.com/permalink.php?story_fbid=2014452502135771&id=1000071312106975. https://www.facebook.com/permalink.php?story_fbid=2015135325400822&id=1000071312106976. https://www.facebook.com/permalink.php?story_fbid=2015135382067483&id=1000071312106977. https://www.facebook.com/permalink.php?story_fbid=2015730955341259&id=1000071312106978. https://www.facebook.com/permalink.php?story_fbid=2016324585281896&id=1000071312106979. https://www.facebook.com/permalink.php?story_fbid=2016844661896555&id=100007131210697'
Richardo,Newbie,7,0,'January 26, 2018, 07:54:06 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Report #Week 2: 20/1-26/1Facebook link:https://facebook.com/fakayode.tunmiseNumber of friends :1623Shares and likes link1. https://m.facebook.com/story.php?story_fbid=11880059413339762. https://m.facebook.com/story.php?story_fbid=11888994645779573. https://m.facebook.com/story.php?story_fbid=11897326178279754. https://m.facebook.com/story.php?story_fbid=11905076710838035. https://m.facebook.com/story.php?story_fbid=1191255081009062'
altcointrading01,Newbie,4,0,'January 26, 2018, 08:13:33 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Facebook report#Week 2: 20/1-26/1Facebook link:https://facebook.com/deborah.adesola.50Number of friends:1025Shares + likes:1.https://m.facebook.com/story.php?story_fbid=183849135701003&id=100022277533795&fs=42. https://m.facebook.com/story.php?story_fbid=183341762418407&id=100022277533795&fs=43.https://m.facebook.com/story.php?story_fbid=182825549136695&id=100022277533795&fs=44. https://m.facebook.com/story.php?story_fbid=182324939186756&id=100022277533795&fs=45. https://m.facebook.com/story.php?story_fbid=183849135701003&id=100022277533795&fs=4'
Richardo,Newbie,7,0,'January 26, 2018, 08:30:43 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','facebook report #Week 2:(20/1-26/1)Facebook link:https://facebook.com/fakayode.tunmiseNumber of friends :1623Shares + likes:1. https://m.facebook.com/story.php?story_fbid=1188005941333976&id=100003737437405&fs=42. https://m.facebook.com/story.php?story_fbid=1188899464577957&id=100003737437405&fs=43.https://m.facebook.com/story.php?story_fbid=1189732617827975&id=100003737437405&fs=44.https://m.facebook.com/story.php?story_fbid=1190507671083803&id=100003737437405&fs=45.https://m.facebook.com/story.php?story_fbid=1191255081009062&id=100003737437405&fs=4'
Cemplakaleght,Full Member,350,100,'January 26, 2018, 08:42:07 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: JeromeTash on January 26, 2018, 07:41:38 AMQuote from: newsilike on January 20, 2018, 04:35:22 PMFinal token distribution has been added in sheet , if you have any problem pm me or post here so we can short out ..when exactly the project management to pay for bounty campaign participants. whether it will be long for us to wait.and whether the token is registered in the echanger    i really wonder why people are still posting their share links in the thread. the ICO and bounty ended a long time ago[/quote]'
kuchimen,Member,392,11,'January 26, 2018, 08:48:18 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: kuchimen on January 19, 2018, 07:38:59 AMTwitterWeek #3My twitter profile : https://twitter.com/q_kuchimenRetweets1. https://twitter.com/q_kuchimen/status/9529067981131325442. https://twitter.com/q_kuchimen/status/9531493049186918403. https://twitter.com/q_kuchimen/status/9535590234413834244. https://twitter.com/q_kuchimen/status/9540553984697958405. https://twitter.com/q_kuchimen/status/954250504812539904Tweet1. https://twitter.com/q_kuchimen/status/952908023462354944TelegramTelegram @username: @kuchimenTwitterWeek #4My twitter profile : https://twitter.com/q_kuchimenRetweets1. https://twitter.com/q_kuchimen/status/9554333145753763862. https://twitter.com/matrixainetwork/status/9498896481840783363. https://twitter.com/matrixainetwork/status/9528397042101616644. https://twitter.com/q_kuchimen/status/9565940324776386565. https://twitter.com/matrixainetwork/status/954174980513701889Tweet1. https://twitter.com/q_kuchimen/status/955433611112714242'
SUROTO,Newbie,129,0,'January 26, 2018, 08:49:21 AM','Re: [BOUNTY][ICO] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward','Quote from: SUROTO on January 16, 2018, 07:30:32 AMvery great project and project for business with encrypted sosial and business comunication, this is good choose [/quote]Week #4Twitterhttps://twitter.com/Ima36imaRetweets1. https://twitter.com/Ima36ima/status/9553057158154936322. https://twitter.com/Ima36ima/status/9560957422291640323. https://twitter.com/Ima36ima/status/9560949063379312644. https://twitter.com/Ima36ima/status/9564339372402688005. https://twitter.com/Ima36ima/status/956807609075449856Tweets1. https://twitter.com/Ima36ima/status/955303599696785409Facebookhttps://www.facebook.com/frika.riyawan.5Shares + Likes1. https://www.facebook.com/frika.riyawan.5/posts/19742294361641772. https://www.facebook.com/frika.riyawan.5/posts/19753860560485153. https://www.facebook.com/frika.riyawan.5/posts/19753848327153044. https://www.facebook.com/frika.riyawan.5/posts/19758319393372605. https://www.facebook.com/frika.riyawan.5/posts/1976309295956191'
spopovss,Full Member,476,100,'January 26, 2018, 08:58:30 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #2TwitterRetweets1. https://twitter.com/matrixainetwork/status/9543278266640506882. https://twitter.com/matrixainetwork/status/9549873070224711683. https://twitter.com/matrixainetwork/status/9553617740431892484. https://twitter.com/matrixainetwork/status/9556919523006382085. https://twitter.com/matrixainetwork/status/956120006688784384Tweets1. https://twitter.com/spopovss/status/954728247362772993Week #2FacebookShares + Likes1. https://www.facebook.com/sergey.popov.9461799/posts/1122808897856145?pnref=story2. https://www.facebook.com/sergey.popov.9461799/posts/1123484857788549?pnref=story3. https://www.facebook.com/sergey.popov.9461799/posts/1124109861059382?pnref=story4. https://www.facebook.com/sergey.popov.9461799/posts/1124784980991870?pnref=story5. https://www.facebook.com/sergey.popov.9461799/posts/1125653917571643?pnref=story'
Romario666,Member,182,10,'January 26, 2018, 09:02:07 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','please tell me when bounty campain will over?'
saprin,Member,140,10,'January 26, 2018, 09:05:37 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #2TwitterRetweets1.https:https://twitter.com/matrixainetwork/status/9543278266640506882.https:https://twitter.com/matrixainetwork/status/9549502713936486423.https:https://twitter.com/matrixainetwork/status/9553024874848092164.https:https://twitter.com/matrixainetwork/status/9556404147483934725.https:https://twitter.com/matrixainetwork/status/956019776123531264Tweets1.https:https://twitter.com/king_bitcointal/status/9545583825679155212.https:https://twitter.com/king_bitcointal/status/9549730202541875203.https:https://twitter.com/king_bitcointal/status/9553278461042524174.https:https://twitter.com/king_bitcointal/status/9556596063609733125.https:https://twitter.com/king_bitcointal/status/956032840378011653'
Ron,Member,350,17,'January 26, 2018, 09:32:32 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Quote from: Romario666 on January 26, 2018, 09:02:07 AMplease tell me when bounty campain will over?In the first post everything is written. Why does no one read? And they continue to write posts with reports for the week and ask questions'
back2thailand,Sr. Member,476,265,'January 26, 2018, 09:44:47 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week 4 (20 Jan - 26 Jan)https://twitter.com/back2thailandTweet:1. https://twitter.com/back2thailand/status/9568163975307386882. https://twitter.com/back2thailand/status/956816324231073793Retweet:1. https://twitter.com/matrixainetwork/status/9565514658661785602. https://twitter.com/matrixainetwork/status/9562190049048821763. https://twitter.com/matrixainetwork/status/9561200066887843844. https://twitter.com/matrixainetwork/status/9560197761235312645. https://twitter.com/matrixainetwork/status/9558108311569817626. https://twitter.com/matrixainetwork/status/9556919523006382087. https://twitter.com/matrixainetwork/status/9556404147483934728. https://twitter.com/matrixainetwork/status/9553617740431892489. https://twitter.com/matrixainetwork/status/95530248748480921610. https://twitter.com/matrixainetwork/status/95498730702247116811. https://twitter.com/matrixainetwork/status/954950271393648642'
lbaneajr,Member,462,10,'January 26, 2018, 10:00:03 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #4Twitter:https://twitter.com/loreto_jRetweets                     1. https://twitter.com/matrixainetwork/status/954174980513701889                  2. https://twitter.com/matrixainetwork/status/954327826664050688                  3. https://twitter.com/matrixainetwork/status/954950271393648642                  4. https://twitter.com/matrixainetwork/status/955302487484809216                  5. https://twitter.com/matrixainetwork/status/955691952300638208                  6. https://twitter.com/matrixainetwork/status/956551465866178560      Tweets                  1. https://twitter.com/loreto_j/status/954602238458105856               2. https://twitter.com/loreto_j/status/954973587231952896               3. https://twitter.com/loreto_j/status/955377467954548737               4. https://twitter.com/loreto_j/status/955796397755981824               5. https://twitter.com/loreto_j/status/956180335271776256               6. https://twitter.com/loreto_j/status/956811772840857600                           '
adterna,Member,448,10,'January 26, 2018, 10:03:16 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Twitter CampaignTwitter Link : https://twitter.com/adterna1Week #4 Tweet1. https://twitter.com/adterna1/status/954996049629687808Retweet21.01 https://twitter.com/matrixainetwork/status/95498730702247116822.01 https://twitter.com/matrixainetwork/status/95530248748480921623.01 https://twitter.com/matrixainetwork/status/95564041474839347224.01 https://twitter.com/matrixainetwork/status/95581083115698176225.01 https://twitter.com/matrixainetwork/status/956219004904882176Facebook CampaignFacebook Link : https://www.facebook.com/adi.kobayasiWeek #4 21.01 https://www.facebook.com/adi.kobayasi/posts/165833808422711222.01 https://www.facebook.com/adi.kobayasi/posts/165921514080607323.01 https://www.facebook.com/adi.kobayasi/posts/166037760735649324.01 https://www.facebook.com/adi.kobayasi/posts/166134808392611225.01 https://www.facebook.com/adi.kobayasi/posts/1662515260476061'
navoi,Full Member,504,104,'January 26, 2018, 10:08:43 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','week 21.1-27.1twitter url: https://twitter.com/serthantopalretweet like:https://twitter.com/matrixainetwork/status/954987307022471168https://twitter.com/matrixainetwork/status/954950271393648642https://twitter.com/matrixainetwork/status/956551465866178560https://twitter.com/matrixainetwork/status/956219004904882176https://twitter.com/matrixainetwork/status/956120006688784384tweethttps://twitter.com/serthantopal/status/956558804128272385https://twitter.com/serthantopal/status/956831079318605825'
DusterLee,Newbie,182,0,'January 26, 2018, 10:55:20 AM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','week 21.1-27.1twitter url: https://twitter.com/NuritdinovAzizretweet like:https://twitter.com/matrixainetwork/status/954174980513701889 https://twitter.com/matrixainetwork/status/954987307022471168https://twitter.com/matrixainetwork/status/955302487484809216https://twitter.com/matrixainetwork/status/955810831156981762https://twitter.com/matrixainetwork/status/956019776123531264tweethttps://twitter.com/NuritdinovAziz/status/955874966653865984https://twitter.com/NuritdinovAziz/status/956409476206288896'
Trixie28,Full Member,406,100,'January 26, 2018, 12:01:18 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week  20.01-26.01Twitter https://twitter.com/f_mykhalevychBitcointalk Username: DusterLeeRetweets1. https://twitter.com/matrixainetwork/status/9531202970114580482. https://twitter.com/matrixainetwork/status/9531128241667604493. https://twitter.com/matrixainetwork/status/9531061214299545614. https://twitter.com/matrixainetwork/status/9549873070224711685. https://twitter.com/matrixainetwork/status/9553617740431892486. https://twitter.com/matrixainetwork/status/9556404147483934727. https://twitter.com/matrixainetwork/status/9556919523006382088. https://twitter.com/matrixainetwork/status/956551465866178560Tweets1. https://twitter.com/f_mykhalevych/status/955035714768523264'
tono1988,Full Member,406,100,'January 29, 2018, 01:55:32 PM','Re: [BOUNTY] Matrix.space - The Intelligent Blockchain 🚀 Upto $180,000 Reward (end)','Week #1 Jan 26-Feb 02Facebook link https://www.facebook.com/sarahjhane.pizarraLike and share1.https://m.facebook.com/story.php?story_fbid=2196774260349743&id=1000005157172462.https://m.facebook.com/story.php?story_fbid=2196773733683129&id=1000005157172463. https://m.facebook.com/story.php?story_fbid=2198265780200591&id=1000005157172464. https://m.facebook.com/story.php?story_fbid=2198265580200611&id=1000005157172465. https://m.facebook.com/story.php?story_fbid=2199504676743368&id=1000005157172466. https://m.facebook.com/story.php?story_fbid=2199504360076733&id=1000005157172467. https://m.facebook.com/story.php?story_fbid=2200977976596038&id=1000005157172468. https://m.facebook.com/story.php?story_fbid=2200977666596069&id=100000515717246'
